_id,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
655e5f6e3c829e1286471d17,372,2013-07-15T03:22:56.000Z,2013-07-15T03:29:08.000Z,465,Broadway & W 41 St,40.75513557,-73.98658032,173,Broadway & W 49 St,40.76064679,-73.98442659,16096,Subscriber,1970,2
655e5f6e3c829e1286471d1e,418,2013-07-15T03:25:00.000Z,2013-07-15T03:31:58.000Z,376,John St & William St,40.70862144,-74.00722156,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,20103,Subscriber,1979,2
655e5f6e3c829e1286471d40,432,2013-07-15T03:40:14.000Z,2013-07-15T03:47:26.000Z,509,9 Ave & W 22 St,40.7454973,-74.00197139,402,Broadway & E 22 St,40.7403432,-73.98955109,18385,Subscriber,1979,2
655e5f6e3c829e1286471d5b,244,2013-07-15T03:49:20.000Z,2013-07-15T03:53:24.000Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,17779,Subscriber,1960,2
655e5f6f3c829e1286478a14,1682,2013-07-15T23:34:54.000Z,2013-07-16T00:02:56.000Z,173,Broadway & W 49 St,40.76064679,-73.98442659,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18869,Subscriber,1982,2
655e5f6f3c829e1286478a2a,755,2013-07-15T23:48:02.000Z,2013-07-16T00:00:37.000Z,285,Broadway & E 14 St,40.73454567,-73.99074142,355,Bayard St & Baxter St,40.71602118,-73.99974372,19480,Subscriber,1982,2
655e5f6f3c829e1286478a3b,1198,2013-07-16T00:00:43.000Z,2013-07-16T00:20:41.000Z,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,546,E 30 St & Park Ave S,40.74444921,-73.98303529,16724,Subscriber,1982,2
655e5f6f3c829e1286478a3c,275,2013-07-16T00:00:46.000Z,2013-07-16T00:05:21.000Z,253,W 13 St & 5 Ave,40.73543934,-73.99453948,368,Carmine St & 6 Ave,40.73038599,-74.00214988,19922,Subscriber,1980,2
655e5f6f3c829e1286478a5b,935,2013-07-16T00:21:09.000Z,2013-07-16T00:36:44.000Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,505,6 Ave & W 33 St,40.74901271,-73.98848395,18867,Subscriber,1978,2
655e5f6f3c829e1286478a63,1084,2013-07-16T00:31:40.000Z,2013-07-16T00:49:44.000Z,531,Forsyth St & Broome St,40.71893904,-73.99266288,260,Broad St & Bridge St,40.70365182,-74.01167797,16428,Subscriber,1967,2
655e5f6f3c829e1286478ac9,388,2013-07-16T02:40:40.000Z,2013-07-16T02:47:08.000Z,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,19095,Subscriber,1969,2
655e5f6f3c829e1286478aca,1545,2013-07-16T02:44:42.000Z,2013-07-16T03:10:27.000Z,454,E 51 St & 1 Ave,40.75455731,-73.96592976,478,11 Ave & W 41 St,40.76030096,-73.99884222,18285,Subscriber,1956,2
655e5f6f3c829e1286478adc,1612,2013-07-16T03:05:24.000Z,2013-07-16T03:32:16.000Z,487,E 20 St & FDR Drive,40.73314259,-73.97573881,534,Water - Whitehall Plaza,40.70255065,-74.0127234,20112,Subscriber,1959,2
655e5f6f3c829e1286478ade,1068,2013-07-16T03:07:24.000Z,2013-07-16T03:25:12.000Z,509,9 Ave & W 22 St,40.7454973,-74.00197139,173,Broadway & W 49 St,40.76064679,-73.98442659,15697,Subscriber,1969,2
655e5f6f3c829e1286478af3,239,2013-07-16T03:25:33.000Z,2013-07-16T03:29:32.000Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,383,Greenwich Ave & Charles St,40.735238,-74.000271,18966,Subscriber,1960,2
655e5f6f3c829e1286478af5,331,2013-07-16T03:25:57.000Z,2013-07-16T03:31:28.000Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,459,W 20 St & 11 Ave,40.746745,-74.007756,19455,Subscriber,1979,2
655e5f6f3c829e1286478af9,404,2013-07-16T03:29:09.000Z,2013-07-16T03:35:53.000Z,307,Canal St & Rutgers St,40.71427487,-73.98990025,341,Stanton St & Mangin St,40.71782143,-73.97628939,16000,Subscriber,1956,2
655e5f6f3c829e1286478b22,606,2013-07-16T03:39:38.000Z,2013-07-16T03:49:44.000Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,485,W 37 St & 5 Ave,40.75038009,-73.98338988,16547,Subscriber,1980,2
655e5f6f3c829e1286478b56,462,2013-07-16T03:51:11.000Z,2013-07-16T03:58:53.000Z,290,2 Ave & E 58 St,40.76020258,-73.96478473,359,E 47 St & Park Ave,40.75510267,-73.97498696,15253,Subscriber,1961,2
655e5f713c829e128647f2e3,21349,2013-07-16T19:11:01.000Z,2013-07-17T01:06:50.000Z,266,Avenue D & E 8 St,40.72368361,-73.97574813,266,Avenue D & E 8 St,40.72368361,-73.97574813,19963,Subscriber,1951,2
655e5f713c829e128647ff08,1393,2013-07-16T23:40:30.000Z,2013-07-17T00:03:43.000Z,496,E 16 St & 5 Ave,40.73726186,-73.99238967,307,Canal St & Rutgers St,40.71427487,-73.98990025,16674,Subscriber,1970,2
655e5f713c829e128647ff31,636,2013-07-17T00:02:29.000Z,2013-07-17T00:13:05.000Z,293,Lafayette St & E 8 St,40.73028666,-73.9907647,468,Broadway & W 55 St,40.7652654,-73.98192338,17901,Subscriber,1976,2
655e5f713c829e128647ff32,526,2013-07-17T00:03:06.000Z,2013-07-17T00:11:52.000Z,518,E 39 St & 2 Ave,40.74780373,-73.9734419,510,W 51 St & 6 Ave,40.7606597,-73.98042047,19544,Subscriber,1981,2
655e5f713c829e128647ff6b,288,2013-07-17T00:32:56.000Z,2013-07-17T00:37:44.000Z,529,W 42 St & 8 Ave,40.7575699,-73.99098507,478,11 Ave & W 41 St,40.76030096,-73.99884222,16180,Subscriber,1975,2
655e5f713c829e128647ff8f,352,2013-07-17T01:01:54.000Z,2013-07-17T01:07:46.000Z,314,Montague St & Clinton St,40.69424674,-73.99215922,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,18763,Subscriber,1949,2
655e5f713c829e128647ffb2,442,2013-07-17T01:49:28.000Z,2013-07-17T01:56:50.000Z,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,476,E 31 St & 3 Ave,40.74394314,-73.97966069,16489,Subscriber,1982,2
655e5f713c829e128647ffbb,547,2013-07-17T02:03:41.000Z,2013-07-17T02:12:48.000Z,428,E 3 St & 1 Ave,40.72467721,-73.98783413,237,E 11 St & 2 Ave,40.73047309,-73.98672378,20057,Subscriber,1967,2
655e5f713c829e128647ffcb,321,2013-07-17T02:40:03.000Z,2013-07-17T02:45:24.000Z,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,16038,Subscriber,1969,2
655e5f713c829e128647ffd7,1351,2013-07-17T02:55:21.000Z,2013-07-17T03:17:52.000Z,479,9 Ave & W 45 St,40.76019252,-73.9912551,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17193,Subscriber,1980,2
655e5f713c829e128647ffe1,1285,2013-07-17T03:09:07.000Z,2013-07-17T03:30:32.000Z,251,Mott St & Prince St,40.72317958,-73.99480012,524,W 43 St & 6 Ave,40.75527307,-73.98316936,14608,Subscriber,1978,2
655e5f713c829e128647ffe9,1035,2013-07-17T03:16:48.000Z,2013-07-17T03:34:03.000Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,15353,Subscriber,1971,2
655e5f713c829e128647fff0,361,2013-07-17T03:22:45.000Z,2013-07-17T03:28:46.000Z,309,Murray St & West St,40.7149787,-74.013012,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,20032,Subscriber,1969,2
655e5f713c829e128648000f,378,2013-07-17T03:34:28.000Z,2013-07-17T03:40:46.000Z,514,12 Ave & W 40 St,40.76087502,-74.00277668,507,E 25 St & 2 Ave,40.73912601,-73.97973776,18247,Subscriber,1970,2
655e5f713c829e1286480019,478,2013-07-17T03:37:02.000Z,2013-07-17T03:45:00.000Z,293,Lafayette St & E 8 St,40.73028666,-73.9907647,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,20070,Subscriber,1970,2
655e5f713c829e1286480026,664,2013-07-17T03:42:38.000Z,2013-07-17T03:53:42.000Z,462,W 22 St & 10 Ave,40.74691959,-74.00451887,496,E 16 St & 5 Ave,40.73726186,-73.99238967,18256,Subscriber,1976,2
655e5f733c829e12864875db,6654,2013-07-17T23:03:34.000Z,2013-07-18T00:54:28.000Z,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,17482,Subscriber,1964,2
655e5f733c829e1286487668,617,2013-07-18T00:05:18.000Z,2013-07-18T00:15:35.000Z,426,West St & Chambers St,40.71754834,-74.01322069,347,W Houston St & Hudson St,40.72873888,-74.00748842,20302,Subscriber,1982,2
655e5f733c829e1286487669,1115,2013-07-18T00:05:50.000Z,2013-07-18T00:24:25.000Z,469,Broadway & W 53 St,40.76344058,-73.98268129,400,Pitt St & Stanton St,40.71926081,-73.98178024,19706,Subscriber,1979,2
655e5f733c829e1286487680,1010,2013-07-18T00:22:43.000Z,2013-07-18T00:39:33.000Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2004,6 Ave & Broome St,40.724399,-74.004704,17689,Subscriber,1978,2
655e5f733c829e1286487681,478,2013-07-18T00:22:55.000Z,2013-07-18T00:30:53.000Z,492,W 33 St & 7 Ave,40.75019995,-73.99093085,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,19359,Subscriber,1978,2
655e5f733c829e1286487699,1135,2013-07-18T00:43:06.000Z,2013-07-18T01:02:01.000Z,466,W 25 St & 6 Ave,40.74395411,-73.99144871,355,Bayard St & Baxter St,40.71602118,-73.99974372,19251,Subscriber,1982,2
655e5f733c829e12864876b7,610,2013-07-18T01:10:37.000Z,2013-07-18T01:20:47.000Z,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,448,W 37 St & 10 Ave,40.75660359,-73.9979009,15815,Subscriber,1976,2
655e5f733c829e12864876ce,383,2013-07-18T01:35:56.000Z,2013-07-18T01:42:19.000Z,340,Madison St & Clinton St,40.71269042,-73.98776323,295,Pike St & E Broadway,40.71406667,-73.99293911,15072,Subscriber,1982,2
655e5f733c829e128648770a,1712,2013-07-18T03:08:58.000Z,2013-07-18T03:37:30.000Z,487,E 20 St & FDR Drive,40.73314259,-73.97573881,534,Water - Whitehall Plaza,40.70255065,-74.0127234,16514,Subscriber,1959,2
655e5f733c829e1286487712,221,2013-07-18T03:22:04.000Z,2013-07-18T03:25:45.000Z,152,Warren St & Church St,40.71473993,-74.00910627,468,Broadway & W 55 St,40.7652654,-73.98192338,19301,Subscriber,1979,2
655e5f733c829e1286487729,406,2013-07-18T03:37:04.000Z,2013-07-18T03:43:50.000Z,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,347,W Houston St & Hudson St,40.72873888,-74.00748842,19448,Subscriber,1973,2
655e5f733c829e1286487732,499,2013-07-18T03:41:41.000Z,2013-07-18T03:50:00.000Z,383,Greenwich Ave & Charles St,40.735238,-74.000271,490,8 Ave & W 33 St,40.751551,-73.993934,17310,Subscriber,1980,2
655e5f733c829e1286487752,164,2013-07-18T03:51:40.000Z,2013-07-18T03:54:24.000Z,375,Mercer St & Bleecker St,40.72679454,-73.99695094,229,Great Jones St,40.72743423,-73.99379025,15231,Subscriber,1982,2
655e5f733c829e1286487766,221,2013-07-18T03:55:42.000Z,2013-07-18T03:59:23.000Z,468,Broadway & W 55 St,40.7652654,-73.98192338,510,W 51 St & 6 Ave,40.7606597,-73.98042047,18630,Subscriber,1962,2
655e5f753c829e128648cba7,29051,2013-07-18T17:17:34.000Z,2013-07-19T01:21:45.000Z,473,Rivington St & Chrystie St,40.72110063,-73.9919254,459,W 20 St & 11 Ave,40.746745,-74.007756,14773,Subscriber,1957,2
655e5f753c829e128648e7bf,478,2013-07-19T00:07:04.000Z,2013-07-19T00:15:02.000Z,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,311,Norfolk St & Broome St,40.7172274,-73.98802084,16869,Subscriber,1973,2
655e5f753c829e128648e7c7,749,2013-07-19T00:10:36.000Z,2013-07-19T00:23:05.000Z,493,W 45 St & 6 Ave,40.7568001,-73.98291153,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,18291,Subscriber,1975,2
655e5f753c829e128648e7df,973,2013-07-19T00:18:20.000Z,2013-07-19T00:34:33.000Z,257,Lispenard St & Broadway,40.71939226,-74.00247214,459,W 20 St & 11 Ave,40.746745,-74.007756,15735,Subscriber,1981,2
655e5f753c829e128648e7ff,669,2013-07-19T00:31:59.000Z,2013-07-19T00:43:08.000Z,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,16987,Subscriber,1945,2
655e5f753c829e128648e867,221,2013-07-19T01:50:45.000Z,2013-07-19T01:54:26.000Z,477,W 41 St & 8 Ave,40.75640548,-73.9900262,237,E 11 St & 2 Ave,40.73047309,-73.98672378,19329,Subscriber,1967,2
655e5f753c829e128648e86e,641,2013-07-19T01:53:19.000Z,2013-07-19T02:04:00.000Z,459,W 20 St & 11 Ave,40.746745,-74.007756,457,Broadway & W 58 St,40.76695317,-73.98169333,15735,Subscriber,1981,2
655e5f753c829e128648e89c,324,2013-07-19T02:43:20.000Z,2013-07-19T02:48:44.000Z,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,15193,Subscriber,1969,2
655e5f753c829e128648e89e,245,2013-07-19T02:45:28.000Z,2013-07-19T02:49:33.000Z,473,Rivington St & Chrystie St,40.72110063,-73.9919254,340,Madison St & Clinton St,40.71269042,-73.98776323,15150,Subscriber,1970,2
655e5f753c829e128648e8c3,625,2013-07-19T03:26:07.000Z,2013-07-19T03:36:32.000Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,485,W 37 St & 5 Ave,40.75038009,-73.98338988,20089,Subscriber,1980,2
655e5f753c829e128648e8c5,1658,2013-07-19T03:27:47.000Z,2013-07-19T03:55:25.000Z,487,E 20 St & FDR Drive,40.73314259,-73.97573881,534,Water - Whitehall Plaza,40.70255065,-74.0127234,20519,Subscriber,1959,2
655e5f753c829e128648e8d8,1025,2013-07-19T03:37:00.000Z,2013-07-19T03:54:05.000Z,358,Christopher St & Greenwich St,40.73291553,-74.00711384,457,Broadway & W 58 St,40.76695317,-73.98169333,18479,Subscriber,1982,2
655e5f753c829e128648e8d9,107,2013-07-19T03:37:28.000Z,2013-07-19T03:39:15.000Z,360,William St & Pine St,40.70717936,-74.00887308,376,John St & William St,40.70862144,-74.00722156,16724,Subscriber,1981,2
655e5f753c829e128648e8db,876,2013-07-19T03:38:18.000Z,2013-07-19T03:52:54.000Z,293,Lafayette St & E 8 St,40.73028666,-73.9907647,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,17387,Subscriber,1982,2
655e5f753c829e128648e8dc,452,2013-07-19T03:38:19.000Z,2013-07-19T03:45:51.000Z,509,9 Ave & W 22 St,40.7454973,-74.00197139,402,Broadway & E 22 St,40.7403432,-73.98955109,18118,Subscriber,1979,2
655e5f753c829e128648e8eb,707,2013-07-19T03:44:12.000Z,2013-07-19T03:55:59.000Z,340,Madison St & Clinton St,40.71269042,-73.98776323,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,18873,Subscriber,1978,2
655e5f753c829e128648e8ef,367,2013-07-19T03:46:16.000Z,2013-07-19T03:52:23.000Z,469,Broadway & W 53 St,40.76344058,-73.98268129,477,W 41 St & 8 Ave,40.75640548,-73.9900262,18980,Subscriber,1982,2
655e5f753c829e128648e8f3,550,2013-07-19T03:47:03.000Z,2013-07-19T03:56:13.000Z,517,Pershing Square S,40.75149263,-73.97798848,492,W 33 St & 7 Ave,40.75019995,-73.99093085,20543,Subscriber,1954,2
655e5f753c829e128648e900,408,2013-07-19T03:49:16.000Z,2013-07-19T03:56:04.000Z,417,Barclay St & Church St,40.71291224,-74.01020234,465,Broadway & W 41 St,40.75513557,-73.98658032,17984,Subscriber,1968,2
655e5f753c829e128648e903,497,2013-07-19T03:49:49.000Z,2013-07-19T03:58:06.000Z,312,Allen St & E Houston St,40.722055,-73.989111,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,18912,Subscriber,1982,2
655e5f773c829e1286494fd6,2293,2013-07-19T23:35:44.000Z,2013-07-20T00:13:57.000Z,127,Barrow St & Hudson St,40.73172428,-74.00674436,305,E 58 St & 3 Ave,40.76095756,-73.96724467,15064,Subscriber,1980,2
655e5f773c829e1286494fe2,1415,2013-07-19T23:37:59.000Z,2013-07-20T00:01:34.000Z,448,W 37 St & 10 Ave,40.75660359,-73.9979009,478,11 Ave & W 41 St,40.76030096,-73.99884222,17475,Subscriber,1967,2
655e5f773c829e1286495020,860,2013-07-19T23:48:25.000Z,2013-07-20T00:02:45.000Z,312,Allen St & E Houston St,40.722055,-73.989111,249,Harrison St & Hudson St,40.71870987,-74.0090009,17585,Subscriber,1955,2
655e5f773c829e128649502e,803,2013-07-19T23:51:30.000Z,2013-07-20T00:04:53.000Z,401,Allen St & Rivington St,40.72019576,-73.98997825,311,Norfolk St & Broome St,40.7172274,-73.98802084,18197,Subscriber,1970,2
655e5f773c829e128649504f,407,2013-07-19T23:58:38.000Z,2013-07-20T00:05:25.000Z,404,9 Ave & W 14 St,40.7405826,-74.00550867,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,17135,Subscriber,1982,2
655e5f773c829e1286495056,725,2013-07-19T23:59:21.000Z,2013-07-20T00:11:26.000Z,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,313,Washington Ave & Park Ave,40.69610226,-73.96751037,16219,Subscriber,1979,2
655e5f773c829e128649505f,700,2013-07-20T00:00:37.000Z,2013-07-20T00:12:17.000Z,428,E 3 St & 1 Ave,40.72467721,-73.98783413,325,E 19 St & 3 Ave,40.73624527,-73.98473765,18394,Subscriber,1969,2
655e5f773c829e1286495063,473,2013-07-20T00:02:01.000Z,2013-07-20T00:09:54.000Z,450,W 49 St & 8 Ave,40.76227205,-73.98788205,448,W 37 St & 10 Ave,40.75660359,-73.9979009,19182,Subscriber,1978,2
655e5f773c829e1286495065,820,2013-07-20T00:02:19.000Z,2013-07-20T00:15:59.000Z,473,Rivington St & Chrystie St,40.72110063,-73.9919254,401,Allen St & Rivington St,40.72019576,-73.98997825,16963,Subscriber,1972,2
655e5f773c829e12864950a1,1169,2013-07-20T00:18:26.000Z,2013-07-20T00:37:55.000Z,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,532,S 5 Pl & S 4 St,40.710451,-73.960876,15524,Subscriber,1978,2
655e5f773c829e12864950a9,672,2013-07-20T00:19:14.000Z,2013-07-20T00:30:26.000Z,334,W 20 St & 7 Ave,40.74238787,-73.99726235,173,Broadway & W 49 St,40.76064679,-73.98442659,16530,Subscriber,1982,2
655e5f773c829e12864950cf,1108,2013-07-20T00:29:59.000Z,2013-07-20T00:48:27.000Z,265,Stanton St & Chrystie St,40.72229346,-73.99147535,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,18775,Subscriber,1975,2
655e5f773c829e1286495129,868,2013-07-20T00:59:20.000Z,2013-07-20T01:13:48.000Z,515,W 43 St & 10 Ave,40.76009437,-73.99461843,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,19043,Subscriber,1957,2
655e5f773c829e128649518e,634,2013-07-20T01:37:20.000Z,2013-07-20T01:47:54.000Z,497,E 17 St & Broadway,40.73704984,-73.99009296,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17224,Subscriber,1981,2
655e5f773c829e12864951a5,549,2013-07-20T01:44:34.000Z,2013-07-20T01:53:43.000Z,404,9 Ave & W 14 St,40.7405826,-74.00550867,382,University Pl & E 14 St,40.73492695,-73.99200509,15942,Subscriber,1979,2
655e5f773c829e12864951d6,319,2013-07-20T01:59:40.000Z,2013-07-20T02:04:59.000Z,317,E 6 St & Avenue B,40.72453734,-73.98185424,433,E 13 St & Avenue A,40.72955361,-73.98057249,17085,Subscriber,1974,2
655e5f773c829e1286495211,203,2013-07-20T02:28:48.000Z,2013-07-20T02:32:11.000Z,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,14965,Subscriber,1979,2
655e5f783c829e1286499b18,34462,2013-07-20T16:51:49.000Z,2013-07-21T02:26:11.000Z,326,E 11 St & 1 Ave,40.72953837,-73.98426726,243,Fulton St & Rockwell Pl,40.687979,-73.978474,17241,Subscriber,1973,2
655e5f793c829e128649b32b,1564,2013-07-20T23:42:19.000Z,2013-07-21T00:08:23.000Z,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19860,Subscriber,1979,2
655e5f793c829e128649b356,1045,2013-07-20T23:50:49.000Z,2013-07-21T00:08:14.000Z,238,Bank St & Washington St,40.7361967,-74.00859207,363,West Thames St,40.70834698,-74.01713445,18566,Subscriber,1982,2
655e5f793c829e128649b385,1578,2013-07-20T23:57:39.000Z,2013-07-21T00:23:57.000Z,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,311,Norfolk St & Broome St,40.7172274,-73.98802084,15586,Subscriber,1971,2
655e5f793c829e128649b38a,274,2013-07-20T23:58:49.000Z,2013-07-21T00:03:23.000Z,475,E 16 St & Irving Pl,40.73524276,-73.98758561,2003,1 Ave & E 18 St,40.73416059,-73.98024289,15376,Subscriber,1977,2
655e5f793c829e128649b390,2320,2013-07-21T00:00:07.000Z,2013-07-21T00:38:47.000Z,363,West Thames St,40.70834698,-74.01713445,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17434,Subscriber,1976,2
655e5f793c829e128649b396,1004,2013-07-21T00:00:49.000Z,2013-07-21T00:17:33.000Z,492,W 33 St & 7 Ave,40.75019995,-73.99093085,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,15230,Subscriber,1969,2
655e5f793c829e128649b39d,635,2013-07-21T00:03:12.000Z,2013-07-21T00:13:47.000Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,18154,Subscriber,1982,2
655e5f793c829e128649b3b0,485,2013-07-21T00:08:27.000Z,2013-07-21T00:16:32.000Z,465,Broadway & W 41 St,40.75513557,-73.98658032,446,W 24 St & 7 Ave,40.74487634,-73.99529885,16094,Subscriber,1975,2
655e5f793c829e128649b3d6,362,2013-07-21T00:17:21.000Z,2013-07-21T00:23:23.000Z,439,E 4 St & 2 Ave,40.7262807,-73.98978041,473,Rivington St & Chrystie St,40.72110063,-73.9919254,16387,Subscriber,1973,2
655e5f793c829e128649b3fa,131,2013-07-21T00:26:08.000Z,2013-07-21T00:28:19.000Z,291,Madison St & Montgomery St,40.713126,-73.984844,307,Canal St & Rutgers St,40.71427487,-73.98990025,16443,Subscriber,1971,2
655e5f793c829e128649b3fe,700,2013-07-21T00:28:08.000Z,2013-07-21T00:39:48.000Z,498,Broadway & W 32 St,40.74854862,-73.98808416,488,W 39 St & 9 Ave,40.75645824,-73.99372222,20065,Subscriber,1979,2
655e5f793c829e128649b422,807,2013-07-21T00:37:04.000Z,2013-07-21T00:50:31.000Z,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,308,St James Pl & Oliver St,40.71307916,-73.99851193,16714,Subscriber,1978,2
655e5f793c829e128649b432,1868,2013-07-21T00:40:52.000Z,2013-07-21T01:12:00.000Z,315,South St & Gouverneur Ln,40.70355377,-74.00670227,505,6 Ave & W 33 St,40.74901271,-73.98848395,17434,Subscriber,1976,2
655e5f793c829e128649b43f,805,2013-07-21T00:44:09.000Z,2013-07-21T00:57:34.000Z,410,Suffolk St & Stanton St,40.72066442,-73.98517977,2003,1 Ave & E 18 St,40.73416059,-73.98024289,18023,Subscriber,1979,2
655e5f793c829e128649b44d,864,2013-07-21T00:46:26.000Z,2013-07-21T01:00:50.000Z,505,6 Ave & W 33 St,40.74901271,-73.98848395,510,W 51 St & 6 Ave,40.7606597,-73.98042047,18012,Subscriber,1965,2
655e5f793c829e128649b478,1788,2013-07-21T00:58:35.000Z,2013-07-21T01:28:23.000Z,505,6 Ave & W 33 St,40.74901271,-73.98848395,350,Clinton St & Grand St,40.71559509,-73.9870295,18205,Subscriber,1970,2
655e5f793c829e128649b47c,618,2013-07-21T00:58:52.000Z,2013-07-21T01:09:10.000Z,505,6 Ave & W 33 St,40.74901271,-73.98848395,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,17755,Subscriber,1965,2
655e5f793c829e128649b485,609,2013-07-21T01:00:50.000Z,2013-07-21T01:10:59.000Z,505,6 Ave & W 33 St,40.74901271,-73.98848395,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18913,Subscriber,1978,2
655e5f793c829e128649b48a,373,2013-07-21T01:01:47.000Z,2013-07-21T01:08:00.000Z,307,Canal St & Rutgers St,40.71427487,-73.98990025,332,Cherry St,40.71219906,-73.97948148,16968,Subscriber,1971,2
655e5f793c829e128649b48d,760,2013-07-21T01:03:36.000Z,2013-07-21T01:16:16.000Z,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,309,Murray St & West St,40.7149787,-74.013012,16976,Subscriber,1971,2
655e5f793c829e128649b4a7,1110,2013-07-21T01:11:07.000Z,2013-07-21T01:29:37.000Z,297,E 15 St & 3 Ave,40.734232,-73.986923,493,W 45 St & 6 Ave,40.7568001,-73.98291153,19883,Subscriber,1957,2
655e5f793c829e128649b4cb,505,2013-07-21T01:23:27.000Z,2013-07-21T01:31:52.000Z,319,Park Pl & Church St,40.71336124,-74.00937622,360,William St & Pine St,40.70717936,-74.00887308,20555,Subscriber,1971,2
655e5f793c829e128649b4cd,671,2013-07-21T01:24:22.000Z,2013-07-21T01:35:33.000Z,265,Stanton St & Chrystie St,40.72229346,-73.99147535,320,Church St & Leonard St,40.71743998,-74.00583475,17615,Subscriber,1981,2
655e5f793c829e128649b4e6,711,2013-07-21T01:31:18.000Z,2013-07-21T01:43:09.000Z,251,Mott St & Prince St,40.72317958,-73.99480012,358,Christopher St & Greenwich St,40.73291553,-74.00711384,14803,Subscriber,1977,2
655e5f793c829e128649b50f,923,2013-07-21T01:46:23.000Z,2013-07-21T02:01:46.000Z,312,Allen St & E Houston St,40.722055,-73.989111,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17155,Subscriber,1975,2
655e5f793c829e128649b545,305,2013-07-21T02:12:40.000Z,2013-07-21T02:17:45.000Z,317,E 6 St & Avenue B,40.72453734,-73.98185424,433,E 13 St & Avenue A,40.72955361,-73.98057249,16011,Subscriber,1974,2
655e5f793c829e128649b563,408,2013-07-21T02:31:15.000Z,2013-07-21T02:38:03.000Z,430,York St & Jay St,40.7014851,-73.98656928,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,16527,Subscriber,1981,2
655e5f793c829e128649b59e,313,2013-07-21T03:29:38.000Z,2013-07-21T03:34:51.000Z,410,Suffolk St & Stanton St,40.72066442,-73.98517977,341,Stanton St & Mangin St,40.71782143,-73.97628939,16008,Subscriber,1956,2
655e5f7b3c829e12864a1fb9,28936,2013-07-21T19:55:09.000Z,2013-07-22T03:57:25.000Z,518,E 39 St & 2 Ave,40.74780373,-73.9734419,379,W 31 St & 7 Ave,40.749156,-73.9916,17116,Subscriber,1951,2
